assumed_danger_states_new,Max_Success,Max_Best,Max_Exp,Home_Plate_Control,Woman_Adv,OD_MST_Ratio,All_OCR,O_Avg_Edge,D_Avg_Edge,ScoreProb_p1,ScoreProb_p2,ScoreProb_p3,ScoreProb_p4,ScoreProb_p5,ScoreProb_p6,Exp_p1,Exp_p2,Exp_p3,Exp_p4,Exp_p5,Exp_p6
1,0.786126299759451,9.880222030499e-4,0.0150613815259347,-0.654198091389077,1,0.7942780627090098,0.875,21.926540882580824,27.60562315896894,0.498849268532655,0.0584499527706035,0.0333235548122129,0.0101394689772026,0.0023963223420535,0,0,0.0150579289666185,0.0082982170862922,0.0150493714361874,0,7.541903281712e-4
1,0.786126299759451,9.880222030499e-4,0.0150613815259347,-0.654198091389077,1,0.7942780627090098,0.875,21.926540882580824,27.60562315896894,0.498849268532655,0.0584499527706035,0.0333235548122129,0.0101394689772026,0.0023963223420535,0,0,0.0150579289666185,0.0082982170862922,0.0150493714361874,0,7.541903281712e-4
0,0.873075005785058,0.0477646793949801,0.0582614745247817,-0.129416296962172,1,1.2876371838576628,1,24.52668368815432,19.04782185201754,0.317356173478935,0.247108519755885,0.221421885045602,0.0574098913180615,0.01166941035152,0,0,0,0.0263378027361805,0.0438893206513475,0.0300182825935672,0.044202910650278
0,0.822382668322365,0.0229866704936196,0.0570316593738798,-0.572293466337767,1,1.150797199526291,0.875,27.075850989287048,23.52790830602684,0.15840513180073101,0.133516683399495,0.0892560969172016,0.0210418514916248,0.0036877599008348,0,0,0,0.0095048055363498,0.0524897007188465,0.0179582423465875,0.0378300626854695
1,0.334394275527949,2.133337597197e-4,0.0014518777187122,-0.974367026973658,0,1.237634726513129,0.6666666666666666,51.193968839645194,41.36436037462959,0.491039868970396,0.0063454962810543,0,0,0,0,0,0,0,0,-7.10772704119713e-9,0
0,0.938010687721781,0.0016151021897999,0.0139153687015019,-0.865857720070602,2,0.8355080173677293,0.2857142857142857,18.054345513718868,21.608823779572027,0.49786986420705,0.0278217251263681,0.0065304940238,0.0058613364025379,0.0019265575607857,0,0,0.0076134531010028,0.0076455752238648,0.0070824010874994,0.0135981883634889,9.18856284502881e-6
1,0.806591252234683,0.0061284415954189,0.0224678028440595,-0.823604609679408,1,1.0102172150018045,0.5,20.58504725757096,20.376852573764733,0.134824329601834,0.126057374440455,0.0429160659100739,0.0150326920394367,0,0,0,0,0.0137081244312901,0.0107888740273295,0.021760476939498,0
0,0.468059834059065,0.0145889389495309,0.0578485280549838,0.163245779905714,0,1.1337901300990174,0.42857142857142855,15.722458055450955,13.867167862960551,0.372431214708179,0.280595166594843,0.21564811830578,0.190579013439033,0,0,0,0,0.0519675632169264,0.0297153642879338,0,0.0326114940926718
1,0.729441835720421,0.0126773062870327,0.0605453448558035,0.211792356715826,0,1.756003609158001,0.42857142857142855,20.985918799851746,11.950954252260583,0.379681960735501,0.262651869716422,0.177975293413186,0.0325642667066029,0,0,0,0,0.0390431357888566,0.0312488279156526,0,0.0569390032821103
0,0.278800627080796,0.0263560909254277,0.0222927783676682,-0.156329181742287,-1,1.7855855846166822,0.8333333333333334,27.33964432195565,15.311304346033207,0.439345103108871,0.283444158481915,0.0177351852796258,0,0,0,0,0,0,0,0.009674886711649,0.002258094014181
0,0.278800627080796,0.0263560909254277,0.0222927783676682,-0.156329181742287,-1,1.7855855846166822,0.8333333333333334,27.33964432195565,15.311304346033207,0.439345103108871,0.283444158481915,0.0177351852796258,0,0,0,0,0,0,0,0.009674886711649,0.002258094014181
0,0.300652048772891,0.0152073668620532,0.0390837575257161,-0.472395280406542,0,1.4781385959133388,0.5714285714285714,22.043354096645448,14.9129142271161,0.342498704011777,0.213486898482406,0.160461887973198,0.117857521458505,0,0,0,0,0.0090096694073973,-0.006800455051039,0,0.0360145806835432
0,0.243833436883796,0.0202009024069896,0.0151832292701891,-0.355302716695285,0,1.8054261716028703,0.7142857142857143,22.974094666806852,12.725025829447397,0.283710713766202,0.238754678450187,0.0796993882238111,0.0657368053649701,0,0,0,0,0,4.519904157489e-4,0.0151832292701891,-9.342534371715e-4
0,0.156730919175257,0.0160475778695051,0.0153642816153956,-0.322326936437299,0,2.2093661139468876,0.8571428571428571,22.905001888802605,10.367227841602189,0.422393788228419,0.284425684810232,0.171745441806975,0.0751822286275082,0,0,0,0,0.004066599000825,0.0071807712000205,0,0.010175983803428
0,0.156730919175257,0.0160475778695051,0.0153642816153956,-0.322326936437299,0,2.2093661139468876,0.8571428571428571,22.905001888802605,10.367227841602189,0.422393788228419,0.284425684810232,0.171745441806975,0.0751822286275082,0,0,0,0,0.004066599000825,0.0071807712000205,0,0.010175983803428
0,0.834406942676019,0.0244672473797605,0.0156434108796268,-0.360307367236717,1,1.9380950751958388,0.625,30.5018129324743,15.738037479607229,0.366148235715539,0.190688995115382,0.0525474491847439,0.0387249927780073,0.0240336804896661,0,0,0,0.0147454156269087,0.0073104430521328,-0.0079053960111062,-0.0049758648380741
1,0.937232333797336,0.0140118906043405,0.0762103272878288,-0.397886805982054,1,2.2060655450671365,0.5,26.21386275946756,11.882630966284278,0.427927761036982,0.160044038566247,0.140027498150264,0.0699582432573007,0.0368738026269221,0,0,0,0.0216904102398976,0.0754466174450921,0.0398564595086039,-0.0089646684910699
0,0.331337765175169,0.0157553530971827,0.0100182176628764,-0.450742326800693,0,2.0321931240173856,0.7142857142857143,25.53222198025978,12.563875784495249,0.303942440218176,0.20994768990037,0.123589856691849,0.0412824256271775,0,0,0,0,0.0093418383111138,0.0027475023086636,0,-0.001218885465671
0,0.331337765175169,0.0157553530971827,0.0100182176628764,-0.450742326800693,0,2.0321931240173856,0.7142857142857143,25.53222198025978,12.563875784495249,0.303942440218176,0.20994768990037,0.123589856691849,0.0412824256271775,0,0,0,0,0.0093418383111138,0.0027475023086636,0,-0.001218885465671
0,0.431474462674345,0.0235759779960631,0.0384081013198604,-0.403538182124454,-1,0.9053446808173908,0.6666666666666666,15.97008450753015,17.639783881108745,0.382354640209255,0.103944974213805,0.0154582307529818,0,0,0,0,0,0,0,0.0351819998721233,0.0274716250609521
0,0.834454091866872,0.0446228542103524,0.054220398791935,-0.268246128446054,1,1.7985225935822726,0.625,22.218251642533644,12.353612749606684,0.438475081200721,0.431622286761147,0.107716529459322,0.0615109906684136,0.0277203676866723,0,0,0.0104037049071247,0.0519865210622148,0,0.0037702023965743,-0.0019176917607914
1,0.97141130932533,0.0441846574355771,0.0553491556211866,-0.225144205441878,1,1.9273328005984225,0.875,26.17441650649421,13.580641858202824,0.474113191470804,0.383743928044377,0.160574569657368,0.0685359295732022,0.0436407925922454,0,0,0,0.055256189655929,0.0117376199398016,-0.0102413857486129,-0.0175260761720433
1,0.235773673234726,0.0139501635687065,0.0219106025256943,-0.183651970489409,-1,0.9705790883798786,0.8333333333333334,13.61493805228146,14.027644130482912,0.471599113496989,0.32490618108333,0.220568320963518,0,0,0,0,0,0,-0.0100862901789244,0,0.0192847902604177
0,0.24343086972432,0.0111528458727212,0.0204242610834623,-0.186521919168508,-1,1.0781655053895125,1,13.014541702237594,12.07100545990459,0.467633383800367,0.279037110621174,0.27238641814261,0,0,0,0,0,0,-0.0029542985655203,0.016150320807511,0
1,0.24343086972432,0.0111528458727212,0.0204242610834623,-0.186521919168508,-1,1.0781655053895125,1,13.014541702237594,12.07100545990459,0.467633383800367,0.279037110621174,0.27238641814261,0,0,0,0,0,0,-0.0029542985655203,0.016150320807511,0
0,0.274947550927668,0.0414277563549203,0.0061935990132915,0.0281426002276236,0,1.7843174780354296,1,23.03173703236186,12.907869432361489,0.466819989115513,0.3285835648018,0.0267729571444271,0.0227693954363396,0,0,0,0,0.003879362113433,0,-0.0207032468893655,0.003371822282406
0,0.274947550927668,0.0414277563549203,0.0061935990132915,0.0281426002276236,0,1.7843174780354296,1,23.03173703236186,12.907869432361489,0.466819989115513,0.3285835648018,0.0267729571444271,0.0227693954363396,0,0,0,0,0.003879362113433,0,-0.0207032468893655,0.003371822282406
1,0.943958237466331,0.032814346415189,0.0969233118891055,-0.0797153631093146,1,1.7949350296902802,0.625,30.102146644666355,16.77060514544671,0.443877368572602,0.198230463252981,0.0655046957272506,0.024052719911149,0.0165740053384347,0,0,7.761274875756e-4,0,0.052589192498584,0.0422996714052798,-0.0176308198186454
1,0.564334042296573,0.0091803312508543,0.0749622644163957,-0.0954743141682497,1,2.0258194072486684,0.75,30.793704771009185,15.20061692608184,0.449973249103137,0.149803681943488,0.0920733895440079,0.0304583022963725,0.0244084226072716,0,0,-0.0015799568294449,-8.168690656828e-4,0.020220414608137,0.0744469430232955,0
0,0.0973081672152156,0.0243622245579945,5.98684690977579e-6,-0.721273711340767,-2,2.1547627543325025,1,23.2983368505136,10.812483557026631,0.475443807567533,0.0683103599869102,0,0,0,0,0,0,0,0,0,-0.0111194820703932
0,0.574938642464092,0.0314103335972596,0.030195789283233,-0.433577518802238,0,1.435553225569095,1,19.26866700012006,13.422467838126588,0.458616830425387,0.434751379292882,0.313198615298663,0.0757484307406009,0.062217917822374,0,0,0,0.0297124320445001,-0.0028386144847909,-0.0133491362728712,-0.0075324860361738
1,0.174328500815549,0.0010607177279842,0.0031240837775341,-0.0558034586093404,-2,0.8186150835653144,0.6,12.119698235843831,14.805124507428946,0.489276011178371,0.415059188111747,0.380434608201322,0.373352330718328,0.0820508839444537,0,0,0.0028782529645983,0,-0.0027788981763251,-0.0195320541403138,-0.0153832827360637
0,0.413762081074383,0.013750825406011,0.0378089649331058,-0.81466065707285,-1,1.3916284651731372,0.6666666666666666,17.791841172404744,12.784907479016823,0.483428192598536,0.397292464385982,0.202314824371776,0.180721413781464,0.0399971480857597,0,0,0,0.0350781730964779,1.218694627022e-4,6.902110519842e-4,0.0343031256371226
0,0.261199228093414,0.0226623419188672,0.0363449308381234,-0.667828886600938,-1,1.4637679223877356,0.8333333333333334,23.30129383735143,15.91870779579714,0.393598552928426,0.33873001253309,0.0744309537354808,0.0552639905799269,0.0196358994393151,0,0,0,-2.176641513336e-4,-7.550186382129e-4,0.0349978937929842,0.0268443792573605
0,0.75613000996535,0.0259051948669596,0.039823365392481,-0.156795842206991,1,1.2000010757245387,0.875,24.605447375645777,20.504521098691065,0.284660926279228,0.175352720398419,0.0563992455339289,0.0128448698623708,0.0073570595962518,0,0,0,0.0024854340679241,0.0355779082836971,0.0120685976601981,-0.0218559999517156
0,0.765398521603594,0.0056176955578153,0.0361791128062827,-0.718355752101239,1,1.4139404267111104,0.625,23.113379549060017,16.346784569151037,0.0757657877998221,0.0490261646204931,0.0384054976644266,0.0123025413091621,0.0084947709278715,0,0,2.22861224815407e-5,-0.0012334462488847,0.035461792793755303,0.0165553594957418,0
1,0.510496196621176,0.0059748923951379,0.0128072290665802,-0.770420444138267,1,0.7232643358836514,0.5,19.28294325627827,26.660990041378508,0.0544187203082599,0.0391038956264932,0.0117382547994409,0.0056191247202386,0.0049550055133746,0,0,0,-7.1412950425e-4,0.0117612289046042,0.0112370688529544,0.0119346129014156
0,0.456954792597673,0.010060558492329,0.0178185947693725,-0.813483682438183,1,1.0987733100050618,0.5,26.057034041404297,23.714658705428747,0.154398630322064,0.0444850335317643,0.0334633473089304,0.0206993290129417,0,0,0,0,0,0.0054979465597808,0.0149923121811585,-0.0069320451930921
0,0.187865919509555,0.0295640399389916,0.0156655739445799,-0.307825209672272,0,2.724663551197806,0.42857142857142855,28.14113217772872,10.328296191049873,0.488893797046878,0.33259070617345,0.205917681589942,0.11725984743348,0.081350639000519,0,0,0,-0.0050961971510888,0.0103852921137901,-0.0053234945947741,-0.0031165322762488
0,0.412156421438982,0.0020762610811361,0.0160085382718287,-0.750455513688082,0,1.0627457810101653,0.7142857142857143,13.576707359809353,12.775122331611955,0.441640970789085,0.434346597000048,0.0885420020315759,0.0570422283775439,0.0320809478998874,0,0,0.0154634814114527,0,0.0124702912459752,-0.0031177809730574,-0.0050971746318321
1,0.331801408093691,0.0102872754714732,0.0129965598628503,-0.797356725772634,0,1.258107709426992,0.7142857142857143,17.6210418678791,14.005988307554876,0.361750985844954,0.276336055585676,0.130869383618695,0.0511264761727421,0.037480966335843,0,0,0,0.0010119102192856,0.0058677447229817,-5.94357480343e-4,-8.990650054184e-4
0,0.864022479807348,0.0392508670068234,0.045265693708027,-0.185910010754105,1,1.7252666514494552,0.75,22.841609459132197,13.239466165964654,0.354770494499807,0.328523638972572,0.247252956990706,0.0855873428394773,0.0490934753838322,0,0,0.0402431643297508,0,-0.0220287650252377,0.0087378032050596,0.0057383802406797
0,0.601508876464393,0.0231736445259298,0.0277801316128422,-0.413891555028294,1,2.005842350847788,0.875,23.607219877479626,11.76922995344166,0.484372024446467,0.263201587535143,0.115076076136575,0.112321852285689,0.0878159445064217,0,0,0.0215816728826916,0,0.0074290510898263,0.0058813078385124996,-0.008197667229416
1,0.565146067249939,0.0327693316415162,0.0659461267535525,-0.419406802684336,1,1.9301616315872725,0.625,22.92214011812428,11.875761979204928,0.482377574218457,0.289981885439764,0.162396842020101,0.114383171306336,0.0981665648846058,0,0,0,1.38101520114641e-5,-0.0207347362769601,0.0526449797604173,0.0590985066223356
1,0.395326924917343,0.0211371153411559,0.0299252869496384,-0.100098914034368,1,2.072330239515946,0.875,23.39211437254137,11.287831411467163,0.48011141630785,0.339422861272465,0.219546516339624,0.111860356357594,0.0938242175426357,0,0,0.0266403384685977,0.0292941772389731,-0.0048022469993818,0,-0.0196937930652226
0,0.55998816699944,0.0040410003711913,0.0190029924007061,-0.871137356515832,-1,1.514606514302604,0.8333333333333334,34.20010482022589,22.58019128880693,0.0763254586103485,0.0540610952644922,0.0169461720716597,0.0061680857354714,0.0034260456958179,0,0,0,0.010032658701368,-0.0011130486251445,0.0166367254932541,0.0190029924007061
0,0.330157634769082,0.0119459437905622,0.0515013721243257,-0.0667054565783712,-1,1.2027054554256975,1,16.394101502594687,13.63101948913335,0.43075413215226,0.409076779457395,0.24921286168448,0.231991085506488,0.227137360940276,0,0,0.0502435112448565,8.40671664739e-4,0.0253247795279987,0,0.0357896371127278
0,0.143119541815778,0.0217506307819833,4.306508987142e-4,-0.171534962435692,-1,1.836593574797412,0.8333333333333334,13.561066985116874,7.383814890353597,0.484203063444059,0.463407925027198,0.23750315468701,0.229648119968976,0.119446078277678,0,0,-0.0040611580975116,0,-0.0044403043429448,-0.0138269713197013,-0.0096648855915175
0,0.143119541815778,0.0217506307819833,4.306508987142e-4,-0.171534962435692,-1,1.836593574797412,0.8333333333333334,13.561066985116874,7.383814890353597,0.484203063444059,0.463407925027198,0.23750315468701,0.229648119968976,0.119446078277678,0,0,-0.0040611580975116,0,-0.0044403043429448,-0.0138269713197013,-0.0096648855915175
0,0.26254575297034,0.0032187588150619,0.0070127031330034,-0.769084632327992,0,1.147272286159778,0.7142857142857143,26.390613747623178,23.002920985705583,0.0406455155059339,0.0055509688087562,0.0046834269742594,0.0042945923675074,0.0014092895976489,0,0,0,3.934069747077e-4,-5.64683430323471e-6,-1.927186028255e-4,0.0065284032151765
1,0.26254575297034,0.0032187588150619,0.0070127031330034,-0.769084632327992,0,1.147272286159778,0.7142857142857143,26.390613747623178,23.002920985705583,0.0406455155059339,0.0055509688087562,0.0046834269742594,0.0042945923675074,0.0014092895976489,0,0,0,3.934069747077e-4,-5.64683430323471e-6,-1.927186028255e-4,0.0065284032151765
0,0.525901030829479,0.0179421042717241,0.0506350411853951,-0.253219693219443,-1,1.6398544999146192,0.8333333333333334,26.478275246108893,16.146722314380643,0.334019472784019,0.197118349404242,0.135968861269306,0.0972213964122636,0.0554747636770003,0,0,0,0.0156154284448424,-0.0147206177795678,0.0310498924882368,0.026478980828179
0,0.493426173291387,0.0178902373517908,0.0433588861660702,-0.26650481330513,-1,1.687236220953363,0.8333333333333334,26.7690980031156,15.865649202332724,0.338210526271584,0.220778218287405,0.124560109037016,0.0943562276436021,0.0574636056222227,0,0,0,0.006765661136735,-0.0139566289560685,0.0180829309771838,0.0245909461984373
1,0.774409968266764,0.043767803608145,0.0724766932053921,-0.184773399653453,1,2.0226761507816495,0.375,26.576602323057223,13.139326487231717,0.355161202368983,0.325783430181692,0.0457376358963362,0.0231997163115784,0.007893871800744,0,0,0,0.0120652984364487,2.60431334827917e-9,0.0119386732517146,0.005204598749672
0,0.877822989273711,0.0318530971411223,0.14009944909359,-0.250261191691276,1,1.859091429872568,0.5,25.893390093921234,13.927980989991497,0.395170105439087,0.225661331677415,0.0584191084845986,0.0331693199477463,0.0103023836365092,0,0,0.0092661968068316,0.0033978614482904,0,0.139950358756342,-0.0123430645932328
1,0.476444149233395,0.0271121778259901,0.0332269329243333,0.0881830372290151,0,2.1207391671451736,0.7142857142857143,19.189794321410805,9.04863484331413,0.488206355278972,0.369722319413432,0.317421464620065,0.174706766566545,0.114599013396439,0,0,0,0.0238221138246735,0.0325122922951681,0.0099069282525973,-0.0167362346384374
0,0.454988145437033,0.017134722553068,0.0567139876529385,-0.348571996947309,0,1.1116966709792713,0.8571428571428571,26.097431620756463,23.475316875571608,0.219504152767155,0.15413660648431,0.150821196494326,0.0262914604306894,0.0190713186446482,0,0,0,0.0097278657064624,0.0376831850031003,0.0423378735772824,0.0559200359609446
0,0.454988145437033,0.017134722553068,0.0567139876529385,-0.348571996947309,0,1.1116966709792713,0.8571428571428571,26.097431620756463,23.475316875571608,0.219504152767155,0.15413660648431,0.150821196494326,0.0262914604306894,0.0190713186446482,0,0,0,0.0097278657064624,0.0376831850031003,0.0423378735772824,0.0559200359609446
0,0.956470581594792,0.0053005644884742,0.0805037366903431,-0.517276454017744,0,0.9909472158290582,0.8571428571428571,22.07073079026716,22.272357636932337,0.113622414445288,0.0805785962187636,0.0438665882824156,0.0314167795823203,0.011645046252008,0,0,7.619274360072e-4,0.0139637501829101,0.0427845220035253,0,0.0805037366903431
0,0.92492428472034,0.0047714850536302,0.0708144175866147,-0.509474863750391,0,0.9818475409505808,0.8571428571428571,21.18144384131052,21.573047706371593,0.127259606091937,0.0713381276903636,0.0403975963435582,0.0294125596973486,0.0130774276241071,0,0,0.0013515698262006,0.0119314759739723,0.0369071147021049,0,0.0677618014481187
0,0.157685515187058,0.0245802977623272,0.0102974966599731,-0.13313611755854,-1,1.3724528193663863,0.6666666666666666,14.976281464521003,10.91205559360141,0.394314085112879,0.315279725215489,0.231555328750424,0.148180392521492,0.111769997738563,0,0,0,-0.0132254026408119,0.004370842921336,0.0097116114622701,0.0031323839974427
1,0.944246166717307,0.0220325866757851,0.0660872773394702,-0.393841651371433,0,5.1088943256415495,0.5714285714285714,32.856405082553124,6.431216421456746,0.4491856929486,0.375843510548145,0.0959286438294434,0.0795571830437834,0.0059936640529711,0,0,0,0.0538990168183573,-0.0455300102538169,-0.027681667280913,-0.0460799978110011
1,0.604359915396336,0.0372783212299522,0.0541461267601389,-0.435338629538379,1,1.4429426902687783,0.75,23.488170393681315,16.277964850638767,0.465385259014664,0.315999740999163,0.125931972005384,0.0865601662990394,0.0738975019483958,0,0,0,0.0189749727131162,0.0541461267601389,-0.0126221462732657,-0.012643405434133
0,0.713358394387313,0.0208038006752478,0.0454254940321991,-0.579225471836773,0,1.2779698290663284,0.5714285714285714,13.66331539231176,10.691422505877185,0.280372910688787,0.0910642771181162,0.0749754392409109,0.0274273882036855,0,0,0,0,0,0.031060462797598,0.0436825204713052,0.0145101901656364
0,0.87855585527138,0.0201803547730002,0.0408572143036486,-0.554259884415276,0,1.176073919436461,0.5714285714285714,15.040877005631872,12.789057521859686,0.285343366186062,0.0997384114049273,0.0432639857160056,0.0329794967821335,0,0,0,0,0,0.0304467149474386,0.039153947362254,-0.0232892996649461
0,0.774802434341263,0.0383164066908834,0.0370090304125184,-0.364077256814718,1,1.4835371517111948,0.625,21.20084252365783,14.290739196658198,0.329976162930944,0.264354058526954,0.101083751402302,0.058297716670757,0.02367102273836,0,0,0.023315210418466,0.0367959878646534,0,-0.0105567804584566,-0.0117270394582472
0,0.752403187004056,0.0419483489985302,0.0402812017134972,-0.248957954214057,1,1.701135469703931,0.75,19.769376111515307,11.621282645382738,0.475433485308389,0.377735242069161,0.136501915489937,0.0961860529338882,0.0512443914713852,0,0,0.0360947953314915,0,0.0331618419527412,-0.0132429098130591,-0.0124304797247594
0,0.807097772946603,0.0324632035707091,0.0787060046417817,-0.199264091161643,1,1.7145973265169645,0.75,20.79642122444366,12.129040972371945,0.474384614943207,0.389748225849249,0.161203228380727,0.107270457377816,0.0997560619657002,0,0,0,0.0759053094501785,-0.0111929809874916,0.0123148082634645,0.0208889582222761
0,0.926398447114702,0.0369077045267211,0.0625408008309283,-0.307780368736487,1,1.9302964758806027,0.875,23.888945201235614,12.37579071387853,0.487205036752457,0.412928158355723,0.134496657191811,0.0984920148911258,0.0654520027901605,0,0,0.055262329397818,0,0.0554913004709786,-0.0039353338613994,-0.0040693505376225
0,0.981951374615771,0.0404087382725601,0.0726417804199058,-0.419587006868864,1,1.974368461801308,0.75,23.36591094663952,11.834625298522909,0.468777666925217,0.39368768496643,0.0763720846309022,0.048881990230669,0.048183998974546,0,0,0.0603331185926951,0,0.0620835686176821,0.0073445796463414,-0.0504691882422155
0,0.894799974360934,0.0213466164387577,0.0372214836435902,-0.40235910229604,1,1.9657358302036003,0.75,26.9544323225614,13.712133598220875,0.492588823477447,0.38798791866569,0.0648737234172217,0.0396432960900582,0.0273604400877475,0,0,0.025043036073732,0.0325802099076763,0,8.666131497328e-4,0.0011614930423338
0,0.486931416723184,0.0220033087329928,0.0372705014661174,-0.39452037392491,1,1.5407798067461091,0.75,23.251944162202324,15.09102342878368,0.496552896275869,0.220663047844606,0.13271336223608,0.0726428887561075,0.0665587536994302,0,0,0,0.0274474575392774,0.0363658143823446,0.0347417423168102,0.0199109085245826
1,0.961520276873009,0.0210466559444706,0.125009466579654,-0.373214325239636,1,1.6518549515331882,0.75,25.2896088153786,15.30982414158444,0.497284942945938,0.196211742567195,0.132995336297321,0.0895740317003945,0.0598581644559982,0,0,0.009174030637713,0,0.109479242330788,0.0890697095540361,-0.0119980564541243
0,0.280893211687488,0.0161968321400882,0.0443452779963878,-0.127727951637228,0,2.0718602714754812,0.8,18.44632459274473,8.903266714800283,0.342611852217553,0.314126448626999,0.309330277004216,0,0,0,0,0,0,0,0.0442820386744272,-0.0083057766302607
1,0.280893211687488,0.0161968321400882,0.0443452779963878,-0.127727951637228,0,2.0718602714754812,0.8,18.44632459274473,8.903266714800283,0.342611852217553,0.314126448626999,0.309330277004216,0,0,0,0,0,0,0,0.0442820386744272,-0.0083057766302607
0,0.873156281067036,0.0652388493081073,0.0690699239088201,-0.242803010750351,1,1.4834771689466066,0.75,26.25551037726927,17.698627877038977,0.392793128635707,0.252025037814871,0.194394365751151,0.0777147913895964,0.0339492917398937,0,0,0,0.0606212905032445,-0.0030302352447375,-0.0060708292401204,0.0098532563348413
0,0.518439223139482,0.0521414250175552,0.123664808965106,0.0863780734448624,1,1.1106435306800833,0.875,23.51582496528873,21.17315260539916,0.358893807495507,0.327647035736019,0.293580247641712,0.0736540786261425,0.0294848515338314,0,0,0,0.0323774861051842,-0.0124058635379674,0.0944190909511267,0.121121603711501
0,0.456337619278194,0.0180322483529715,0.081142389567944,0.172744257944008,0,1.096929746778351,0.7142857142857143,23.909472015312684,21.796721335649863,0.335261789675204,0.239656094258088,0.120342610048551,0.0252409714795015,0,0,0,0,0.0075955596317716,0,0.004447330563959,0.079748098005676
0,0.456337619278194,0.0180322483529715,0.081142389567944,0.172744257944008,0,1.096929746778351,0.7142857142857143,23.909472015312684,21.796721335649863,0.335261789675204,0.239656094258088,0.120342610048551,0.0252409714795015,0,0,0,0,0.0075955596317716,0,0.004447330563959,0.079748098005676
0,0.250947463279365,0.0306813346087979,0.0157623511892974,-0.114326414678976,-1,1.6205727272721946,0.8333333333333334,22.153902342544814,13.67041538446414,0.349721631750716,0.322856249394235,0.090799716139187,0,0,0,0,0,0,0,-0.0064954997029378,0.0112232387740744
1,0.537976981477164,0.003484440146659,0.0024457171014414,-0.86040523637237,1,1.5395394243545837,0.5,31.77420675395204,20.638774331662628,0.496532165519358,0.0242655040641854,0.0095448447705006,0.0055029664690079,0.0012191528804955,0,0,4.93333764381448e-8,0.0021535907558608,1.86113132580568e-8,-5.392035993282e-4,-1.487144883904e-4
1,0.314431358986175,0.005259909732927,1.696819542967e-4,-0.754253715088176,1,1.5774388698640849,0.625,23.035126586560907,14.602864825148918,0.497873113270599,0.0575020302830617,0.0083762432583185,0.0057198391334976,0.0031520257280205,0,0,-0.0013502952649545,0,1.583617718645e-4,-6.041936457791e-4,2.53350553886986e-6
1,0.237598423922191,0.0087666121361881,0.0066520086597467,-0.790866011981877,1,1.3661837667742387,0.5,21.44794494090324,15.699165414287569,0.499681374353186,0.122676601351389,0.0188553378921911,0.0113803986451771,0.0102733789721785,0,0,-7.678195529752e-4,0,2.198901383831e-4,0.0028385767415746,-1.96184810122164e-5
1,0.573689872674828,0.0023827700283865,0.0042338276445588,-0.732715672233143,1,0.8102754328201118,0.375,11.910956205396522,14.699885647453485,0.497668835144336,0.0235188522280678,0.0214697322764243,0.0182455662321609,0.012850431770957,0,0,-0.0015533333310745,-6.678669131765e-4,3.080495037636e-4,0,1.839117991692e-4
1,0.561282042283033,0.008832548078542,0.0120946590060368,-0.821321478076097,1,0.8200052319924958,0.5,12.784271847202536,15.59047594871874,0.498520168399917,0.0753153081558243,0.0496976547283046,0.039983431539816,0.0314410822670168,0,0,0,0.0047180359331808,0.0098213195296683,0.0044804785076425,2.76923374668218e-6
0,0.420025333282307,0.008099762763984,0.023223200286324,-0.820204361740446,-1,0.949936692702396,0.5,14.95868754492162,15.747036260244768,0.0998542378932952,0.0438951989677898,0.035967041229822,0,0,0,0,0,0,0,0.0028743768901336,0.0187335920755352
0,0.416060722273961,0.0045573616199551,0.026136272508472,-0.817808278558556,-1,1.0709087555109351,0.3333333333333333,14.160554011128252,13.222932335044913,0.0719881996231048,0.0708027141096819,0.0372726982950101,0,0,0,0,0,0,4.91211470876e-4,0.0195919485462966,0
0,0.240848273017371,0.0047693964836357,0.0055168903668426,-0.770520742102903,-1,1.2091509698331986,0.6666666666666666,16.87748181421494,13.958126185469771,0.0514760809693185,0.0444150827820749,0.0433926822577228,0,0,0,0,0,0,0,0.0052625378818489,-0.0019368815366899
0,0.194419211015792,9.632134494426e-4,8.166448527859e-4,-0.756467727493163,-1,1.884840849343819,0.8333333333333334,41.805520624653354,22.179867673818386,0.0463579875461271,0.018570069929842,0.0065501239336197,0.003066996866392,0.0014555163450409,0,0,-7.20094580722166e-6,-2.13480228269639e-5,4.7263960590624e-5,0,-1.001252006564e-4
0,0.194419211015792,9.632134494426e-4,8.166448527859e-4,-0.756467727493163,-1,1.884840849343819,0.8333333333333334,41.805520624653354,22.179867673818386,0.0463579875461271,0.018570069929842,0.0065501239336197,0.003066996866392,0.0014555163450409,0,0,-7.20094580722166e-6,-2.13480228269639e-5,4.7263960590624e-5,0,-1.001252006564e-4
0,0.636828431725052,0.0067682013661413,0.0311392613588538,-0.813819915004003,0,0.8731649468308583,0.7142857142857143,14.767082277529688,16.912133647974112,0.235326781666299,0.117682836702013,0.0538080571161347,0.0200902027677565,0.0142348574805928,0,0,0,3.158001105507e-4,0.0266743874901131,0.02351474874104,-0.0017682346949725
0,0.45355003028234,0.0082939037803114,0.029813947852527,-0.728659768703748,1,0.9337502249660568,0.625,15.19733074865235,16.275584564603232,0.120999683223777,0.0901810637162644,0.0673010370816634,0.0211892235354982,0.0177832485554007,0,0,0,-6.734994593112e-4,0.0238633023676825,0.0297247985201539,0.0110087672676684
