assumed_danger_states_new,Home_Plate_Control,Rink_Control,Max_Success,Max_Best,Max_Exp,All_Avg_Edge,O_Avg_Edge,D_Avg_Edge,All_Avg_Edges per Player,O_Avg_Edges_per_Player,D_Avg_Edges per Player,OD_MST_Ratio,All_OCR,distance_to_net,angle_to_attacking_net,woman_adv,split
0,-0.185981676,0.213036206,0.264681729,0.060068103,0.044788052,14.551557822304211,24.226531194550503,20.08858210980704,1.8,1.6666666666666667,1.6,1.2059851243917985,1,53.52803004,98.05441445,2,1
0,0.069979041,-0.142592138,0.38470415,0.052403841,0.055528935,11.046873665864291,17.780489795908142,14.811538626957498,1.7777777777777777,1.6,1.6,1.200448531629729,0.875,32.8975683,46.84761027,2,0
0,0.182781619,0.064600967,0.132535353,0.034542976,0.019428421,8.701989840657522,15.478647783765943,8.628237082616607,1.7777777777777777,1.6,1.6,1.7939525346320078,0.75,26.66927071,-6.458816379,2,0
1,-0.289474318,0.06621503,0.175708328,0.029900575,0.014345561,10.654142956203373,18.4052140614386,12.08336290853985,1.7777777777777777,1.6,1.6,1.523186401066446,0.75,40.30198506,11.44933799,2,0
1,-0.513483119,-0.115359725,0.281918637,0.020329878,0.026333139,13.199338836898445,22.52525899068621,13.098737429532529,1.7777777777777777,1.6,1.6,1.719651158126169,0.75,10.11187421,-98.53076561,2,1
1,-0.648376376,-0.090846383,0.248557564,0.040531992,0.013161021,11.344460697064967,17.868251792017734,11.098247986945532,1.7777777777777777,1.6,1.6,1.6100065355392592,0.625,37.16517187,10.85641335,2,0
1,-0.262101928,0.112356369,0.140486051,0.03916126,8.42e-5,10.77346987249769,19.01420525899534,9.978193581361555,1.7777777777777777,1.6,1.6,1.9055759044916012,0.875,17.95132307,-167.1249984,2,1
1,-0.089287558,0.030659859,0.843285661,0.035056193,0.094902402,9.88918391382125,17.801667538795954,9.27656489993889,1.7777777777777777,1.6,1.6,1.918993477737996,0.625,29.39812919,131.5526131,2,0
0,-0.069028155,0.007323369,0.429302647,0.050640527,0.07701116,14.375414672797897,24.90059098398636,16.698424131752997,1.8,1.6666666666666667,1.6,1.4911940664290877,0.7777777777777778,59.04447476,45.3430844,2,1
1,-0.15571572,0.040453446,0.570688982,0.046825962,0.083255816,15.408570314321713,24.99226308653613,19.140627751859107,1.8,1.6666666666666667,1.6,1.305718047001288,0.6666666666666666,56.92319387,44.64413017,2,0
1,-0.333978486,0.269354007,0.210273037,0.017726217,0.00120837,14.318833653133836,23.762409026835417,10.212538724117566,1.8,1.6666666666666667,1.6,2.326787654740438,0.8888888888888888,13.20037878,-37.30394828,2,0
1,-0.389998302,0.186487501,0.992188067,0.061477528,0.098697199,12.378066193195512,20.58720370467975,7.180525374929031,1.8,1.6666666666666667,1.6,2.867088775503871,0.7777777777777778,40.26474885,28.15619145,2,0
0,-0.29568857,0.234175672,0.576190146,0.041165024,0.013149117,14.0601141281764,24.24073371078942,11.405616831613685,1.8,1.6666666666666667,1.6,2.125332988883146,0.7777777777777778,56.26944108,95.60927445,2,0
0,-0.346477071,-0.124426878,0.922080217,0.040351283,0.041949587000000003,15.123521353719347,25.889636451090706,16.05888636345317,1.8,1.6666666666666667,1.6,1.612168855619426,0.8888888888888888,55.99330317,79.19176906,2,0
0,-0.195288342,0.314715939,0.976426693,0.035744437,0.076996113,12.170662585490804,21.15373348627031,13.481304388533722,1.8,1.6666666666666667,1.6,1.5691162276746924,0.8888888888888888,33.70830758,147.7243557,2,0
0,-0.305755725,0.226858055,0.676134297,0.063983815,0.080657564,12.331958935624147,20.52247464077593,11.129752658180069,1.8,1.6666666666666667,1.6,1.8439290854943184,0.6666666666666666,55.24717187,115.1735245,2,0
0,-0.907494637,0.044045401,0.877696343,6.98949e-4,0.008504136,19.399620205383545,29.5389503777466,32.51054563272183,1.7142857142857142,1.5,1.3333333333333333,0.9085959587222578,0.8333333333333334,65.15558303,86.03968817,-1,1
0,-0.809130371,-0.101892411,0.63757713,0.010073945,0.015444198,13.064967144917311,25.333127299594626,10.05983621101197,1.7142857142857142,1.3333333333333333,1.6,2.518244508977571,0.6666666666666666,28.51753846,-2.009553813,1,0
0,-0.574087612,-0.227581957,0.755478495,0.033936247,0.043278643,12.856984970787805,24.5109933907324,10.931629436229883,1.75,1.5,1.6,2.2422085869008184,0.7142857142857143,43.8092456,38.04704253,1,0
0,-0.381307154,0.235634408,0.616551065,0.029511278,0.045256324,15.455928050711393,25.57722947875456,10.910556807357157,1.7777777777777777,1.6,1.6,2.3442643606884883,0.5,57.17735566,85.48601154,1,0
0,-0.567223824,0.086304947,0.584049148,0.025256297,0.005109891,14.847781869312394,27.42499069787412,12.859151218244616,1.7777777777777777,1.6,1.6,2.1327216884239943,0.625,72.38957107,124.01935,1,0
0,-0.547198038,-0.183452054,0.46564277,0.011507944,0.028799183,13.284754452219913,23.067189972107062,17.963973693094985,1.7777777777777777,1.6,1.6,1.2840805918666904,0.875,68.00183821,121.4695069,1,1
0,-0.856360479,0.160566098,0.890512516,0.010894843,0.048762554,13.095486971501357,24.879549766250733,15.895966866038696,1.75,1.5,1.6,1.565148567301384,0.8571428571428571,48.127435,66.09794959,1,0
0,0.189169244,-0.087075522,0.373874563,0.017871404,0.084914604,11.895404952378264,22.652866110228292,14.14617997218771,1.75,1.5,1.6,1.6013415745286197,0.7142857142857143,9.656603958,68.74949449,1,1
1,-0.605374512,0.297068163,0.859328216,0.014004073,0.144280609,8.748897979771819,14.421103461987398,7.96309916215481,1.7777777777777777,1.6,1.6,1.810991319877656,0.5,31.67412193,101.8420761,1,0
1,-0.508243184,0.024329077,0.339434793,0.012450373,0.040915378,8.51077610779004,14.347275379824415,7.470973769249785,1.7777777777777777,1.6,1.6,1.9204023227704536,0.375,31.67412193,101.8420761,1,1
0,-0.586673477,0.120329522,0.778646247,0.027610327,0.045512369,15.668243050241356,28.672522025329748,16.550050689869288,1.7777777777777777,1.6,1.6,1.7324733659505307,0.75,55.56302728,132.4471019,1,1
0,-0.238833907,0.191833398,0.809095456,0.045486453,0.068918244,13.47241713719372,23.563888897062945,10.973604395169998,1.7777777777777777,1.6,1.6,2.147324438580502,0.625,55.22001449,106.3017083,1,0
0,-0.62163258,0.251730104,0.929908841,0.02571264,0.082261694,11.677424091672494,22.13408998521725,9.854554501486689,1.7777777777777777,1.6,1.6,2.246077180036706,0.625,52.11765536,61.95984702,1,0
0,-0.817918603,0.310188959,0.912226879,0.021105257,0.060423389,11.4511956542491,20.743421611380207,10.122951256631968,1.7777777777777777,1.6,1.6,2.049147633481918,0.75,55.21095906,102.0222767,1,0
0,-0.510275072,-0.28591120799999997,0.221418974,0.025245897,0.023846387,14.465346850214198,26.06593537493239,14.966355474017128,1.75,1.5,1.6,1.74163545829077,0.8571428571428571,45.77390086,158.1985905,1,0
0,-0.201382594,-0.322514724,0.237130439,0.022514175,0.042794665,13.94315816397594,25.34585059611663,15.68655897383636,1.75,1.5,1.6,1.61576867421281,0.8571428571428571,44.12765573,160.1278242,1,1
0,-0.718852893,-0.011655139,0.336413605,0.013874334,0.011381397,17.118746269852082,25.561902760604188,18.31792368193626,1.7777777777777777,1.6,1.6,1.395458524909752,0.875,34.31107693,161.3010172,1,0
0,-0.727330328,0.035221831,0.358819616,0.013899823,0.013307418,16.82776812096362,24.64137765625955,17.53427033159559,1.7777777777777777,1.6,1.6,1.405326665453391,0.875,33.1549393,156.9148663,1,0
0,0.087878647,0.258191383,0.745278419,0.035322011,0.011305139,14.257246834399632,24.17330815770377,14.336888198646871,1.7777777777777777,1.6,1.6,1.6860916973590732,1,68.85673533,121.0351086,1,0
0,-0.382543169,-0.15434137,0.973340916,0.030646726,0.069209924,14.393975635596016,26.259415565061698,13.588897434274926,1.7777777777777777,1.6,1.6,1.9324169375823128,0.625,49.04334817,66.57130719,1,1
0,-0.195527229,0.189148572,0.556614939,0.047971085,0.017463687,12.064714350185652,19.660801300135496,13.140138544195684,1.7777777777777777,1.6,1.6,1.4962400308039483,0.75,54.03008421,78.79405249,1,0
0,-0.594849682,0.123800651,0.39760706,0.02932156,0.021265619,12.688161139363356,26.25509589294622,9.014951720835189,1.75,1.5,1.6,2.912394509253547,0.8571428571428571,53.10602602,127.7330456,1,0
1,-0.257369064,-0.002411387,0.160778453,0.031349726,0.001815998,10.799526186959854,19.102459985275193,10.406664443527156,1.75,1.5,1.6,1.8355987251185693,0.7142857142857143,34.34020967,137.9507791,1,1
1,0.2290755,0.125546155,0.249653715,0.024225294,0.020893215,8.717556743064874,16.700443050941725,9.259620565222065,1.75,1.5,1.6,1.8035774720258435,0.8571428571428571,23.81701073,39.0355129,1,0
1,0.22135484,0.131508148,0.239495325,0.024190014,0.019129564,8.697194639269874,16.687691651958364,9.190074900567083,1.75,1.5,1.6,1.8158384814609765,0.8571428571428571,23.81701073,39.0355129,1,1
1,0.276770258,-0.093170768,0.404505098,0.020971305,0.112374176,7.316883454989669,15.44992600656614,6.97061220716629,1.75,1.5,1.6,2.2164374587762183,0.7142857142857143,10.30776406,75.96375653,1,1
0,-0.795350018,0.146695141,0.623404571,0.013218179,0.102352655,20.08089507762753,21.258191811292484,31.52125883736944,1.6666666666666667,1,1.5,0.6744080850632219,0.8,59.75993641,46.01697803,-1,0
0,-0.8612517,-0.021369757,0.448402651,0.001154261,0.008271104,26.2903150718623,11.667029901451494,48.65611089153453,1.6,1,1.3333333333333333,0.23978550047824296,0.75,81.6471065,61.86559402,-1,1
0,-0.970835998,0.087435138,0.518396915,0.00530112,0.004685951,18.32929446278003,23.26853330603933,22.054323601687667,1.7142857142857142,1.3333333333333333,1.5,1.0550554043860474,0.5,74.17715282,59.63236302,-1,0
0,-0.840441321,0.109765986,0.404112903,0.01165508,0.034604195,16.583546853455918,25.046738116185576,17.594879297706072,1.75,1.5,1.6,1.4235242931988197,0.5714285714285714,50.83551908,39.01185162,1,0
0,-0.757250309,-0.40793382500000003,0.208599919,0.003910919,0.019836218,7.8941294251025536,8.984315748025955,7.690996110800828,1.6,1,1.5,1.1681602250986522,0.5,9.124143795,-80.53767779,-1,0
0,0.56753857,0.144660685,0.598396226,0.050291391,0.023945903,11.10450902762222,21.783091336354595,17.55990370279071,1.7777777777777777,1.6,1.6,1.240501753599749,0.75,67.35911223,61.15194071,1,0
0,-0.887683364,0.003279981,0.801123444,0.001586836,0.019510011,16.96675506806866,21.926540880138077,27.60562315896894,1.7777777777777777,1.6,1.5,0.7942780626205225,0.875,66.15323121,86.09950626,1,0
0,-0.887683364,0.003279981,0.801123444,0.001586836,0.019510011,16.96675506806866,21.926540880138077,27.60562315896894,1.7777777777777777,1.6,1.5,0.7942780626205225,0.875,64.3292313,84.20078237,-1,0
0,-0.77791951,0.123072925,0.845216692,0.018661051,0.065454657,15.74908207330102,24.526683688886894,19.04782185201754,1.7777777777777777,1.6,1.6,1.2876371838961227,1,63.10507111,127.5962711,1,0
0,-0.675964773,0.079635088,0.609968139,0.01423184,0.050762528,17.938111200792413,27.07585098992999,23.52790830602684,1.7777777777777777,1.6,1.6,1.1507971995536177,0.875,68.10469881,127.5429449,1,0
0,-0.988147679,-0.303502197,0.032550374,7.25e-6,1.94e-5,33.313718471956484,51.193968839645194,41.36436037462959,1.5,1,1,1.237634726513129,0.6666666666666666,85.2129685,64.63783305,1,0
0,-0.964091643,0.249380104,0.852780249,0.004005957,0.032647886,17.4899704336344,18.054345513718868,21.608823779572027,1.75,1.6,1.3333333333333333,0.8355080173677293,0.2857142857142857,66.38712225,101.7330842,-1,1
0,0.719424121,-0.18486393,0.573249681,0.048337513,0.150345552,16.370788384999145,20.58504725757096,20.376852573764733,1.7142857142857142,1.5,1.5,1.0102172150018045,0.5,41.68033109,100.3663226,1,0
1,-0.621942611,0.108399195,0.41121671,0.015804574,0.057788054,8.833887693968965,15.722458055450955,13.867167862960551,1.75,1.5,1.6,1.1337901300990174,0.42857142857142855,35.08917212,85.91438322,1,1
0,-0.561285354,0.09741204,0.817309251,0.012598579,0.070884869,10.63017154950112,20.985918799851746,11.950954252260583,1.75,1.5,1.6,1.756003609158001,0.42857142857142855,30.51638904,108.1380822,1,0
0,-0.756388657,-0.179125106,0.389165803,0.017416019,0.028393751,10.62739041753486,27.33964432195565,15.311304346033207,1.7142857142857142,1.3333333333333333,1.6,1.7855855846166822,0.8333333333333334,44.73533279,25.132954990000002,1,0
0,-0.756388657,-0.179125106,0.389165803,0.017416019,0.028393751,10.62739041753486,27.33964432195565,15.311304346033207,1.7142857142857142,1.3333333333333333,1.6,1.7855855846166822,0.8333333333333334,42.53527947,17.79598892,1,1
0,-0.685584668,-0.034670257,0.321970876,0.015123363,0.035748342,11.596252300707375,22.043354096645455,14.9129142271161,1.75,1.5,1.6,1.4781385959133393,0.5714285714285714,16.56049516,-151.1134182,1,0
0,0.390091156,-0.17321638,0.367194453,0.029055107,0.04810791,10.930663248355698,22.97409466680686,12.725025829447397,1.75,1.5,1.6,1.8054261716028708,0.7142857142857143,24.52039967,-163.4126614,1,0
0,-0.236959856,0.00930807,0.17296089,0.016394974,0.029622863,11.00143319229852,22.905001888802605,10.367227841602189,1.75,1.5,1.6,2.2093661139468876,0.8571428571428571,14.80709289,168.3106308,1,0
0,-0.236959856,0.00930807,0.17296089,0.016394974,0.029622863,11.00143319229852,22.905001888802605,10.367227841602189,1.75,1.5,1.6,2.2093661139468876,0.8571428571428571,14.80709289,168.3106308,1,0
0,-0.60405513,0.324750093,0.881530048,0.022875425,0.057553486,17.353328553618535,30.5018129324743,15.738037479607229,1.7777777777777777,1.6,1.6,1.9380950751958388,0.625,47.83565616,48.81407483,1,0
0,-0.218234888,0.394482872,0.880417995,0.027889267,0.09898902,14.15295320779644,26.21386275946756,11.882630966284278,1.7777777777777777,1.6,1.6,2.2060655450671365,0.5,39.8151981,144.713251,1,1
0,-0.438106736,-0.098805425,0.187426042,0.014855636,0.008532043,13.35243210553571,25.53222198025978,12.563875784495236,1.75,1.5,1.6,2.032193124017388,0.7142857142857143,10.68877916,-10.78429787,1,0
0,-0.438106736,-0.098805425,0.187426042,0.014855636,0.008532043,13.35243210553571,25.53222198025978,12.563875784495236,1.75,1.5,1.6,2.032193124017388,0.7142857142857143,10.68877916,-10.78429787,1,0
0,-0.116022909,-0.187646089,0.335007489,0.031032273,0.026817168,12.38542548223386,15.97008450753015,17.639783881108745,1.7142857142857142,1.3333333333333333,1.6,0.9053446808173908,0.6666666666666666,45.64263358,24.59979061,1,1
0,-0.237664208,0.22446,0.723866483,0.043288749,0.024212827,12.322425549666663,22.218251642533644,12.353612749606684,1.7777777777777777,1.6,1.6,1.7985225935822726,0.625,50.56925944,75.68895874,1,0
0,-0.096201969,0.357390952,0.995726884,0.049632769,0.068387317,13.702382486239784,26.17441650649421,13.580641858202824,1.7777777777777777,1.6,1.6,1.9273328005984225,0.875,51.58730464,123.536047,1,1
1,-0.019890142,-0.239173716,0.225903615,0.016225519,0.020557762,10.369971354495766,13.61493805228146,14.027644130482912,1.7142857142857142,1.3333333333333333,1.6,0.9705790883798786,0.8333333333333334,15.23975065,138.9909131,1,0
1,-0.084898879,-0.183089112,0.208191176,0.01100669,0.01052065,8.500855263153529,13.014541702237594,12.07100545990459,1.7142857142857142,1.3333333333333333,1.6,1.0781655053895125,1,7.433034374,109.6538241,1,0
1,-0.084898879,-0.183089112,0.208191176,0.01100669,0.01052065,8.500855263153529,13.014541702237594,12.07100545990459,1.7142857142857142,1.3333333333333333,1.6,1.0781655053895125,1,7.433034374,109.6538241,1,1
0,-0.261702567,0.178233825,0.329631424,0.035373772,0.018362996,11.959571056234628,23.031737032361864,12.907869432361489,1.75,1.5,1.6,1.7843174780354298,1,32.63816784,-174.726104,1,0
0,-0.261702567,0.178233825,0.329631424,0.035373772,0.018362996,11.959571056234628,23.031737032361864,12.907869432361489,1.75,1.5,1.6,1.7843174780354298,1,32.63816784,-174.726104,1,0
0,-0.262475885,0.337358604,0.982780669,0.025495196,0.10125339,17.392542735999612,30.102146644666355,16.77060514544671,1.7777777777777777,1.6,1.6,1.7949350296902802,0.625,46.61812952,141.5321367,1,0
0,0.292058821,-0.182402618,0.402702667,0.014867863,0.071195412,16.876998932072183,30.793704771009185,15.20061692608184,1.7777777777777777,1.6,1.6,2.0258194072486684,0.75,10.0124922,87.13759477,1,0
0,-0.471934636,-0.35788263,0.114069056,0.024090443,9.28e-6,11.250178913459605,23.2983368505136,10.812483557026631,1.6666666666666667,1,1.6,2.1547627543325025,1,19.78004044,-20.72555887,1,0
0,-0.22787302,-0.107821636,0.592184756,0.037631702,0.029390528,10.464310459241831,19.26866700012006,13.422467838126588,1.75,1.5,1.6,1.435553225569095,1,50.77647093,64.94902218,1,0
0,0.156324343,-0.410697404,0.153902164,9.26971e-4,0.003248196,12.610103557413954,12.119698235843831,14.805124509005044,1.6666666666666667,1,1.6,0.8186150834781678,0.6,14.53444185,130.8150839,1,0
0,-0.733305618,-0.154321189,0.327463255,0.008774247,0.015523289,13.205776744358989,17.791841172404744,12.784907479016823,1.7142857142857142,1.3333333333333333,1.6,1.3916284651731372,0.6666666666666666,34.51448971,1.660282369,1,0
0,-0.335893799,-0.270824026,0.20584997,0.024179669,0.009906948,12.86059518580962,23.30129383735143,15.91870779579714,1.7142857142857142,1.3333333333333333,1.6,1.4637679223877356,0.8333333333333334,43.8548743,28.61045967,1,0
0,0.864893532,-0.095603415,0.508242598,0.067285324,0.061240346,15.009318978322543,24.605447375645777,20.504521098691065,1.7777777777777777,1.6,1.6,1.2000010757245387,0.875,74.05572226,56.84639413,1,0
0,0.782854436,-0.014532823,0.411370029,0.055042822,0.03837799,14.60292910918595,23.113379549060017,16.346784569151037,1.7777777777777777,1.6,1.6,1.4139404267111104,0.625,54.8292805,61.09764296,1,0
0,-0.761685631,0.101651158,0.535433872,0.006396275,0.018622609,13.986399746361585,19.28294325627827,26.66099004795883,1.7777777777777777,1.6,1.5,0.7232643357051391,0.5,76.27745407,122.9608879,-1,1
0,-0.711884617,0.204360833,0.561252006,0.020634317,0.047698063,15.99496289956411,26.057034041404297,23.714658705428747,1.7142857142857142,1.5,1.5,1.0987733100050618,0.5,55.59901078,138.2808808,1,0
0,-0.532089147,0.058648355,0.293431209,0.024228226,0.042501566,13.519382829665425,28.141132177728732,10.328296191049873,1.75,1.5,1.6,2.724663551197807,0.42857142857142855,36.00347205,142.3343788,1,1
0,-0.73191285,-0.272924219,0.401567816,0.001800937,0.014328507,9.057178130035815,13.576707359809353,12.775122331611955,1.75,1.5,1.6,1.0627457810101653,0.7142857142857143,33.63406012,5.11731485,1,1
1,-0.617766783,-0.068952159,0.356706214,0.02215739,0.027838739,10.910005843523836,17.621041867750435,14.005988307554876,1.75,1.5,1.6,1.2581077094178057,0.7142857142857143,46.80010684,36.74747095,1,0
1,-0.781809604,0.290669585,0.837643367,0.019877992,0.047310902,12.76288034589568,22.841609459132197,13.239466165964654,1.7777777777777777,1.6,1.6,1.7252666514494552,0.75,59.00211861,90.48554583,1,1
1,-0.497515145,0.037170397,0.626618465,0.023056126,0.035802874,12.912578939090515,23.607219877479626,11.76922995344166,1.7777777777777777,1.6,1.6,2.005842350847788,0.875,38.55191305,123.8961666,1,0
0,-0.459337351,0.219596736,0.4464909,0.030112365,0.004075559,12.327738935461234,22.92214011812428,11.875761979204928,1.7777777777777777,1.6,1.6,1.9301616315872725,0.625,58.26019224,95.41702211,1,0
0,-0.425420706,0.16464709,0.35655725,0.023054599,0.033194706,12.011252845048526,23.39211437254137,11.287831411467163,1.7777777777777777,1.6,1.6,2.072330239515946,0.875,27.37243139,99.46232221,1,0
0,-0.967857538,-0.015848333,0.573473802,0.010220455,0.013884259,18.245322666882387,34.20010482022589,22.58019128880693,1.7142857142857142,1.3333333333333333,1.5,1.514606514302604,0.8333333333333334,74.17715282,59.63236302,-1,0
1,0.255987027,0.274230108,0.389789718,0.014969809,0.061115726,11.750369592412405,16.394101502594687,13.63101948913335,1.7142857142857142,1.3333333333333333,1.6,1.2027054554256975,1,13.90143877,52.30575953,1,0
0,-0.148072007,-0.063129889,0.146116095,0.020956992,3.79887e-4,7.294386309199846,13.56106698511687,7.383814890353595,1.7142857142857142,1.3333333333333333,1.6,1.8365935747974125,0.8333333333333334,7.017834424,-94.08561678,1,1
0,-0.148072007,-0.063129889,0.146116095,0.020956992,3.79887e-4,7.294386309199846,13.56106698511687,7.383814890353595,1.7142857142857142,1.3333333333333333,1.6,1.8365935747974125,0.8333333333333334,7.017834424,-94.08561678,1,0
0,-0.844113725,-0.004849175,0.320050262,0.008839886,0.004254289,16.424338026582962,26.390613747623178,23.002920985705583,1.75,1.5,1.5,1.147272286159778,0.7142857142857143,81.18035477,62.48799738,1,0
0,-0.627445861,0.040124403,0.47488977,0.011409118,0.054792011,16.424338026582962,26.390613747623178,23.002920985705583,1.75,1.5,1.5,1.147272286159778,0.7142857142857143,76.06083092,58.71327181,-1,1
0,-0.586915291,-0.035651326,0.394964584,0.015279204,0.021851183,12.671680075645028,26.4782752478842,16.146722314380643,1.7142857142857142,1.3333333333333333,1.6,1.639854500024568,0.8333333333333334,28.51753846,-2.009553813,1,1
1,-0.682421461,-0.056670477,0.488683932,0.013841788,0.023151747,12.184437879184848,26.769098004543828,15.865649202332724,1.7142857142857142,1.3333333333333333,1.6,1.6872362210433829,0.8333333333333334,28.51753846,-2.009553813,1,0
1,-0.493491125,0.206990296,0.862588654,0.034712475,0.022808422,15.496389994566124,26.576602323057223,13.139326487231717,1.7777777777777777,1.6,1.6,2.0226761507816495,0.375,62.16309194,129.4515337,1,1
1,-0.632840422,0.067375524,0.837667666,0.022914902,0.076759378,15.52351659646365,25.893390093921234,13.927980989991497,1.7777777777777777,1.6,1.6,1.859091429872568,0.5,62.57994887,97.80640083,1,0
1,-0.137081936,0.224982382,0.554135835,0.030809073,0.101818645,9.568754534878083,19.189794321410805,9.04863484331413,1.75,1.5,1.6,2.1207391671451736,0.7142857142857143,27.40894015,141.6666599,1,0
0,0.497444601,0.191253838,0.397088591,0.0542485,0.025167502,14.51981015416638,26.097431620756463,23.475316875571608,1.75,1.5,1.6,1.1116966709792713,0.8571428571428571,47.40516849,153.7052099,1,0
0,0.497444601,0.191253838,0.397088591,0.0542485,0.025167502,14.51981015416638,26.097431620756463,23.475316875571608,1.75,1.5,1.6,1.1116966709792713,0.8571428571428571,47.40516849,153.7052099,1,0
0,-0.852117736,0.046445761,0.919060841,0.002675659,0.040845379,14.289110941445433,22.07073079026716,22.272357636932337,1.75,1.5,1.6,0.9909472158290582,0.8571428571428571,30.40148023,143.6955029,1,1
1,-0.819868702,0.178108936,0.92510199,0.004624392,0.068354324,14.241780097647116,21.18144384131052,21.573047706371593,1.75,1.5,1.6,0.9818475409505808,0.8571428571428571,32.2684056,139.3987054,1,0
1,-0.39107078,-0.055454961999999997,0.127953116,0.030110979,0.00936321,8.350825656758412,14.976281464521003,10.91205559360141,1.7142857142857142,1.3333333333333333,1.6,1.3724528193663863,0.6666666666666666,8.5,180,1,0
0,-0.495477172,0.347776708,0.931426863,0.023385777,0.040166029,14.750671345026635,32.856405082553124,6.431216421456746,1.75,1.5,1.6,5.1088943256415495,0.5714285714285714,62.5,53.13010235,1,0
0,-0.305349879,0.178479114,0.573384204,0.040630214,0.048239051,13.341857150304495,23.488170393681315,16.277964850638767,1.7777777777777777,1.6,1.6,1.4429426902687783,0.75,54.8292805,99.97771262,1,1
0,-0.520140665,0.189286989,0.584732834,0.020054212,0.040618329,7.972849879504421,13.66331539231176,10.691422505877185,1.75,1.5,1.6,1.2779698290663284,0.5714285714285714,57.7169819,121.9001569,1,0
0,-0.715087701,0.099128197,0.778236354,0.0306976,0.05735507,9.891359210240426,15.040877005631872,12.789057521859686,1.75,1.5,1.6,1.176073919436461,0.5714285714285714,56.18941181,119.3022075,1,1
0,-0.14117061,0.305878724,0.864057743,0.041232195,0.049204375,11.685445710022735,21.20084252365783,14.290739196658198,1.7777777777777777,1.6,1.6,1.4835371517111948,0.625,52.40467536,82.87498365,1,0
0,-0.078843097,0.383022829,0.650579476,0.043259076,0.056111861,11.031170868701874,19.769376111515307,11.621282645382738,1.7777777777777777,1.6,1.6,1.701135469703931,0.75,52.06006147,92.7524854,1,0
0,-0.193441395,0.352706614,0.932107145,0.039949866,0.084685354,11.568019982166732,20.79642122444366,12.129040972371945,1.7777777777777777,1.6,1.6,1.7145973265169645,0.75,45.12482687,111.4477363,1,1
0,-0.432325895,0.378361546,0.924547546,0.032152817,0.050452725,13.427923342066183,23.888945201235614,12.37579071387853,1.7777777777777777,1.6,1.6,1.9302964758806027,0.875,52.11765536,86.14936118,1,0
0,-0.458355552,0.320626708,0.990515355,0.038701509,0.059184781,13.751216198386082,23.36591094755892,11.83462529784769,1.7777777777777777,1.6,1.6,1.9743684619916415,0.75,54.45410912,59.6678249,1,1
0,-0.507561653,0.365848845,0.913289215,0.023072356,0.039553169,14.849156673394164,26.954432321311643,13.712133597992333,1.7777777777777777,1.6,1.6,1.9657358301452217,0.75,61.24744893,84.8479183,1,0
0,-0.587693649,0.28992521,0.517007268,0.022509918,0.037512041,12.526851810290902,23.251944162586113,15.091023427461511,1.7777777777777777,1.6,1.6,1.540779806906533,0.75,62.5,73.73979529,1,1
0,-0.551143608,0.391009785,0.911488403,0.021563759,0.081154543,13.120925527551504,25.289608816061456,15.309824140507011,1.7777777777777777,1.6,1.6,1.6518549516940395,0.75,54.11330705,93.70842816,1,1
0,-0.177978383,-0.003185382,0.233998301,0.016503769,0.031734122,8.877564980411204,18.44632459274473,8.903266714800283,1.6666666666666667,1.3333333333333333,1.5,2.0718602714754812,0.8,14.80709289,11.68936918,1,1
0,-0.177978383,-0.003185382,0.233998301,0.016503769,0.031734122,8.877564980411204,18.44632459274473,8.903266714800283,1.6666666666666667,1.3333333333333333,1.5,2.0718602714754812,0.8,14.80709289,11.68936918,1,0
0,0.15243597,0.227899658,0.710163548,0.045087833,0.106425069,14.830099770525248,26.255510376522206,17.698627877187118,1.7777777777777777,1.6,1.6,1.4834771688919792,0.75,59.22203982,49.451174,1,1
0,-0.150840595,0.105758796,0.563649055,0.029125843,0.1067672,14.877675982615932,23.515824966991396,21.173152606016103,1.7777777777777777,1.6,1.6,1.1106435307281377,0.875,61.39421797,49.95544894,1,0
0,0.126845183,0.018589678,0.361284066,0.037467586,0.044852243,13.068368674880803,23.909472015312684,21.796721335761053,1.75,1.5,1.6,1.0969297467727552,0.7142857142857143,36.5,41.11209044,1,0
0,0.126845183,0.018589678,0.361284066,0.037467586,0.044852243,13.068368674880803,23.909472015312684,21.796721335761053,1.75,1.5,1.6,1.0969297467727552,0.7142857142857143,36.5,41.11209044,1,1
0,-0.214439905,-0.098621595,0.308694999,0.025694881,0.023747516,12.871261698257335,22.153902342544814,13.670415384228225,1.7142857142857142,1.3333333333333333,1.6,1.6205727273001616,0.8333333333333334,21.66217902,-18.85315876,1,0
0,-0.916545637,0.006191789,0.379395259,0.005076211,0.003259503,19.588568295601146,31.77420675395204,20.638774331662628,1.7777777777777777,1.6,1.5,1.5395394243545837,0.5,86.73090568,112.7214982,1,0
0,-0.858844292,0.078485664,0.317092095,0.004253943,0.001723532,15.025270333558554,23.03512658805996,14.602864825148918,1.7777777777777777,1.6,1.5,1.5774388699667397,0.625,73.31609646,120.7627195,-1,0
0,-0.979457805,0.099127472,0.251405136,0.015274122,0.011786106,14.084135056878472,21.44794494090324,15.699165414287569,1.7777777777777777,1.6,1.5,1.3661837667742387,0.5,65.17860078,124.0557803,1,1
0,-0.739229692,-2.19473e-4,0.818958105,0.007218087,0.093364981,11.133930617629948,11.910956205396522,14.699885647453485,1.7777777777777777,1.6,1.5,0.8102754328201118,0.375,65.66010966,73.63508183,-1,0
